mean_a,mean_b,mean_c,mean_flux,std_a,std_b,std_c,std_flux,rms_a,rms_b,rms_c,rms_flux,peak2peak_a,peak2peak_b,peak2peak_c,peak2peak_flux,skewness_a,skewness_b,skewness_c,skewness_flux,kurtosis_a,kurtosis_b,kurtosis_c,kurtosis_flux,crest_factor_a,crest_factor_b,crest_factor_c,crest_factor_flux,form_fatcor_a,form_fatcor_b,form_fatcor_c,form_fatcor_flux,clearance_factor_a,clearance_factor_b,clearance_factor_c,clearance_factor_flux,zcr_a,zcr_b,zcr_c,zcr_flux,harmonic_mag_a_3rd,harmonic_mag_a_5th,harmonic_mag_a_7th,harmonic_mag_b_3rd,harmonic_mag_b_5th,harmonic_mag_b_7th,harmonic_mag_c_3rd,harmonic_mag_c_5th,harmonic_mag_c_7th,harmonic_mag_flux_3rd,harmonic_mag_flux_5th,harmonic_mag_flux_7th,THD_a,THD_b,THD_c,THD_flux,spectral_centroid_a,spectral_centroid_b,spectral_centroid_c,spectral_centroid_flux,spectral_spread_a,spectral_spread_b,spectral_spread_c,spectral_spread_flux,sideband_ratio_a,sideband_ratio_b,sideband_ratio_c,fund_freq,phase_imbalance,park_vector_mean,park_vector_std,flux_current_phase_angle,negative_sequence_current,class
1.6208737600000003,1.688771,1.6852969999999998,1.6771244000000003,0.10940478702259769,0.7640876347376405,0.7475686254726108,0.7438417001786842,1.6245618342433137,1.853585013966179,1.8436607139058967,1.834678916868017,0.696,2.28,2.2399999999999998,2.1999999999999997,-0.05763822886550137,-0.010730106627031255,-0.004722735259466466,-0.01161772402040345,2.4744600213246843,1.5012005340418777,1.512261796446381,1.4803301403832996,1.2064791617568231,1.521376132603678,1.5187176137566254,1.5152515104636084,1.002275361804434,1.0975940574335887,1.0939678370672332,1.0939432500463393,1.2106104178420016,1.7701002531980141,1.756489114706677,1.7523189076356194,0.0,0.0,0.0,0.0,0.02709794703684572,0.007101949626084753,0.0009771954628437257,0.00376632552359507,0.023995549450202585,0.017569984452043958,0.004035514895663014,0.032326849196927285,0.014341650921920829,0.012206430040451464,0.027778128690519453,0.016698528223956677,0.21977079035100103,0.029699292450623953,0.03445785396436003,0.034069149094363746,1501.7739058019095,1519.8842993098845,1547.2706573118924,1528.4977740685797,1501.7739058019095,1519.8842993098845,1547.2706573118924,1528.4977740685797,0.006249512473848157,0.0019903658226607963,0.0019843738023983784,90.0,0.1291045441138592,0.7706725813310298,0.07358210949613288,0.7472723039033489,2174.786701456459,0
1.6220992000000005,1.6899458,1.6860924,1.6786031999999997,0.10900334123026852,0.7645585059774438,0.7485273292688307,0.7439871510650039,1.6257575289814898,1.8548494591206046,1.8447766108664756,1.8360897537974554,0.6639999999999999,2.28,2.2199999999999998,2.2199999999999998,-0.04644486125907988,-0.010371304851693587,-0.000496545292788394,-0.011902570591056257,2.4235013583632368,1.5127991480813665,1.4973581578535384,1.4831425316854638,1.1957502673955838,1.5203390151872374,1.517798948396719,1.5140872031175607,1.0022553053361283,1.0975792591221591,1.0941135912044178,1.0938200009373602,1.199807969045703,1.7689565888376664,1.7555832013373618,1.750659584701894,0.0,0.0,0.0,0.0,0.027124455633618375,0.00707433463052623,0.0009756396048199841,0.004293295509321736,0.02911046986222683,0.017949204834101288,0.00533008225529237,0.030866113718974804,0.014934155756801052,0.011698160701902246,0.02381534773326765,0.015783888628804792,0.21973765595703676,0.033598606401374555,0.03327653223856431,0.030685970176800546,1501.1475941642607,1518.0276257666956,1545.0783486146142,1529.356126286603,1501.1475941642607,1518.0276257666956,1545.0783486146142,1529.356126286603,0.0068939349088702395,0.0019927796122428177,0.001963223547418119,90.0,0.12905657923880962,0.7710021049133774,0.07003850735470306,0.13456155212281473,2180.759855302179,0
1.6212440799999996,1.6897078000000003,1.6852726,1.6781843999999997,0.10887473804768491,0.7636351868655343,0.748280361688757,0.7435857069609721,1.6248957121981704,1.8542521802602796,1.8439271232887704,1.8355442201156584,0.6639999999999999,2.28,2.2399999999999998,2.2199999999999998,-0.05796553881197371,-0.011226094564562998,-0.00521897086204024,-0.011964449731379384,2.4297827185866177,1.5117061098051754,1.5030405481234377,1.4779217492439198,1.196384472804192,1.5208287362532098,1.5184981904306543,1.5145371980331974,1.0022523642449759,1.097380375624874,1.0941417568224692,1.0937678958972916,1.2004395613090402,1.7689694701781222,1.7566596603092313,1.7509846971765612,0.0,0.0,0.0,0.0,0.02715520460931961,0.007039851082011255,0.000989982982022826,0.004301741272306111,0.026969550381503723,0.0178333918857313,0.005669986105879861,0.03272955154986376,0.014823827256144945,0.013606687793127813,0.024246618535229636,0.015919404707323975,0.21940427522963693,0.0320315861862373,0.03518557376725146,0.031708430264668665,1498.3387061490776,1520.2231166935214,1537.5353728086434,1529.5968712954723,1498.3387061490776,1520.2231166935214,1537.5353728086434,1529.5968712954723,0.006606834660817547,0.0019900883940341813,0.002052923873098143,90.0,0.12926163958817338,0.7704497960939481,0.07132054153931044,0.3654489705307489,2182.5248175615093,0
1.62147088,1.6891260000000001,1.6855339999999999,1.677873,0.10930832297691631,0.7641449470643324,0.7474797220285584,0.7434784192369537,1.6251511081004129,1.8539320764256713,1.8438413163827303,1.8352160537658775,0.6719999999999999,2.1999999999999997,2.2399999999999998,2.2199999999999998,-0.04218800256366408,-0.008643106696731575,-0.004569919569583159,-0.01056793477874014,2.4365061972700275,1.4734334204792607,1.5047878869178026,1.519751697859288,1.2011190776478813,1.4995155622744072,1.5185688568325788,1.514808021810521,1.0022696849791177,1.0975688470994296,1.0939211646770284,1.0937753058579984,1.2052208869338696,1.7442291392903664,1.7561156646723297,1.75166171684662,0.0,0.0,0.0,0.0,0.027234325088298532,0.007091237446325166,0.0010059722801927145,0.02063606419397735,0.028754707119255127,0.015218311980401139,0.017965395303583015,0.019296203952961836,0.01652887375348525,0.009686419776778452,0.03857884238810871,0.017193633299132552,0.22069519601285084,0.03715600601331203,0.03011763159070902,0.042175269831850166,1499.4474226740715,1521.2414037724795,1543.057095646708,1528.0605113671038,1499.4474226740715,1521.2414037724795,1543.057095646708,1528.0605113671038,0.006096681475690429,0.002007693912755293,0.002085872416835806,90.0,0.12894094305838677,0.7697513718146421,0.07141157023066923,3.1397629050183955,2202.400244311495,0
1.62176416,1.6897836,1.6854750000000003,1.6785252,0.1090352195370605,0.763308866168239,0.7481402357679615,0.7432937460821626,1.6254253811725716,1.8541868945713105,1.8440552562220036,1.8357375738378297,0.6799999999999999,2.28,2.1999999999999997,2.2399999999999998,-0.04149652789075831,-0.01093066039942495,-0.0014688979965104714,-0.011599442594944241,2.3925045425718445,1.52516272056117,1.4828336311489658,1.4844148060504008,1.2058381902379722,1.520882284443061,1.507547016620048,1.5252724789776264,1.0022575546203782,1.097292514006711,1.0940863888351968,1.0936610149420634,1.2099339258385255,1.7689020318773585,1.7435442847407856,1.7631450201988967,0.0,0.0,0.0,0.0,0.02734298556586302,0.007072543507584564,0.0009406708800818503,0.011617488197867419,0.03441589348482118,0.017055854709636647,0.013596081968835253,0.031554878700127666,0.014357110419911594,0.016486681467248753,0.01882745598552651,0.017168964414421,0.220699929446605,0.03864980360328236,0.03550806029069359,0.03016139215262667,1498.5111900269999,1517.1169711415625,1541.861936251631,1527.3882377081763,1498.5111900269999,1517.1169711415625,1541.861936251631,1527.3882377081763,0.007414324140820516,0.0019786143754390176,0.002006039231836289,90.0,0.12891198334145226,0.7703553245355285,0.06664216833027696,-0.31651001913157195,2189.864283680391,0
1.6220879200000005,1.689821,1.6860575999999996,1.6781782,0.10856392158573144,0.7629759786250746,0.7476956449533764,0.7431502600718068,1.6257168711925212,1.8540839668148799,1.8444074951051355,1.8353621931379105,0.6799999999999999,2.28,2.2199999999999998,2.2199999999999998,-0.05609368160417962,-0.010756582351719755,-0.00464161939397151,-0.011662563999276085,2.402329416025652,1.5076815155525496,1.4989899412102896,1.4868014889511894,1.2007010781453837,1.520966714816299,1.5181027009654358,1.5255844380301047,1.0022372099241825,1.0972073177069523,1.0939172511693172,1.0936634697899845,1.2047431961934496,1.768570100336093,1.7555108986168593,1.7635325374589796,0.0,0.0,0.0,0.0,0.02705938194296013,0.007008175868815708,0.000968241617390791,0.0022552664811970884,0.028042102183280525,0.01770576587088878,0.0033844640116008247,0.029452605312113706,0.014863166464545118,0.00925154944339146,0.025752425701044936,0.016013759447034724,0.2186904338004388,0.03260266880291007,0.03227059602599046,0.031381181763249284,1502.9622593643844,1520.1880535418725,1540.8077843538879,1530.4611386102001,1502.9622593643844,1520.1880535418725,1540.8077843538879,1530.4611386102001,0.006104067372076602,0.0019964704134531634,0.002011132289318055,90.0,0.12867664899704725,0.7693037935703336,0.07019088201677859,0.197949284414499,2190.5285721090795,0
1.62112744,1.6894696000000002,1.6854479999999996,1.6773926000000001,0.10805400686251287,0.7629774142631822,0.7477754150118049,0.7434524850084007,1.624724544382832,1.853764295696732,1.8438825971303054,1.8347663426169558,0.6479999999999999,2.28,2.2199999999999998,2.1799999999999997,-0.04877362254513062,-0.010372594459046822,0.0013507193847620425,-0.01188007826635629,2.4254119808521457,1.494055114663626,1.5186509032972746,1.481210393820383,1.1915866025987865,1.5212289968828594,1.5185348591920826,1.5042787388738388,1.0022188905659581,1.0972463166527127,1.0940014744627575,1.0938204583810347,1.1955648108274415,1.7688424557278688,1.7562607130181656,1.7392960744081516,0.0,0.0,0.0,0.0,0.02693092554055238,0.006879778111057762,0.0009882885116088294,0.006838387128202795,0.021351083452405033,0.017076176077261668,0.006900942380325512,0.03250345425279914,0.014901944177555328,0.013005205878827435,0.030421373524430355,0.016577542101574253,0.218179353208467,0.0282732588289689,0.035050435517865984,0.036421610230181846,1504.7830192318454,1522.1793100131158,1540.277394431229,1531.2572463863085,1504.7830192318454,1522.1793100131158,1540.277394431229,1531.2572463863085,0.006945382929363821,0.0020080114514606307,0.002022573908876636,90.0,0.12910020693743735,0.7686706936879331,0.07501913763819534,1.01417777555287,2184.402916482755,0
1.62157744,1.6898341999999997,1.6857353999999998,1.6788864,0.10770498968499626,0.762500221973927,0.7485117054440078,0.7434762672037036,1.6251503803402318,1.8539002702410934,1.8444439845113216,1.8361417439838352,0.6559999999999999,2.3,2.2199999999999998,2.1999999999999997,-0.061502213488881734,-0.011377073620091785,-0.006354967866155009,-0.011834044266702365,2.40348426107426,1.5160733898988235,1.5062399943194156,1.4700913296971985,1.191274372772008,1.5211174221541424,1.5180726677052483,1.5140443318761965,1.0022033732414481,1.0970900401004393,1.0941479810599706,1.0936664589002778,1.195224172693143,1.768520255005923,1.7562453621508824,1.7500520547835197,0.0,0.0,0.0,0.0,0.027123818557193063,0.007191325155952348,0.0010013284881478085,0.009044004260941855,0.026628921812607242,0.016535435211501266,0.010199647355296482,0.03604222422427524,0.015305187355299336,0.01793190305322804,0.022745360604849964,0.016434444962700776,0.21971734791197794,0.03209588378436985,0.039014484130148075,0.03284382442889987,1501.7791002529495,1518.1785904644057,1538.5643116114345,1528.2477466890937,1501.7791002529495,1518.1785904644057,1538.5643116114345,1528.2477466890937,0.0060368453943014785,0.0020877211992116904,0.0020314883116330897,90.0,0.12890961985362112,0.768891096308732,0.07181829732380045,0.40499131691850376,2179.8768795006768,0
1.6258636000000002,1.6862393999999998,1.678895,1.673959,0.04986015919590307,0.5409060934096351,0.5298627208767677,0.5265155632257984,1.626627948020075,1.7708706096155078,1.7605234801047103,1.7548097822841087,0.3920000000000001,1.58,1.62,1.58,0.020952047731238706,0.007126243680546246,0.005079818869502587,0.006679163639903031,3.0216029571787484,1.4744324871195844,1.5147247702854465,1.5116012234729934,1.1262563158526222,1.4004411087597521,1.420032182616109,1.401861344081406,1.0004701181698605,1.0501893204580013,1.0486203604779991,1.048299141307588,1.1270509099771662,1.5113041118409596,1.528820010161146,1.508493155747738,0.0,0.0,0.0,0.0,0.0023388243474964134,0.0015119491675643587,0.0009661411438906564,0.01263263331821407,0.011799580944887214,0.006317210328806428,0.006912118667453843,0.008467713634416132,0.005103856422131807,0.003804744889937789,0.017611463246678217,0.005587316460167704,0.06752527096217273,0.024573990763674804,0.01637632121320209,0.02573593498968322,1574.5399413565162,1549.3570825045113,1573.621279875688,1556.8585928885384,1574.5399413565162,1549.3570825045113,1573.621279875688,1556.8585928885384,0.023093984981243456,0.002036013737324439,0.0019679624958790637,90.0,0.08389417137424152,0.5442323993271085,0.04472909689816316,-2.710570140556538,833.476984794743,0
1.6265981600000001,1.6859460000000004,1.6782389999999996,1.6727034,0.050126837169456644,0.5415049298796163,0.5311659165260798,0.5268654815305001,1.6273703554876497,1.77077426681099,1.7602907066731903,1.753717166478107,0.40000000000000013,1.6,1.6,1.6,0.033098878679959,0.00625735595253289,0.006391124712663538,0.007118526098826847,2.9966085050817384,1.506861309798117,1.4899056822969725,1.5031523169091694,1.1208266107645972,1.400517302787703,1.4088582019994886,1.4141390911856366,1.0004747303339194,1.0503149370211085,1.0488915504127783,1.0484328342239915,1.1216250842661515,1.5117374163663664,1.5173772217727,1.5220038801947942,0.0,0.0,0.0,0.0,0.0023909700356389667,0.0015548327640367752,0.0009991103673110183,0.006978874328730202,0.015483609597698251,0.005983926579813325,0.007349274609462029,0.014521922182040393,0.004959964482964828,0.011510154586377622,0.007197695323815968,0.005870571869178201,0.0690598020946975,0.023984674248782794,0.02290576181397481,0.020457105510225202,1583.0347666548387,1552.9040924541034,1576.1715463767264,1555.333243979638,1583.0347666548387,1552.9040924541034,1576.1715463767264,1555.333243979638,0.02821645781255886,0.001959737878914707,0.0021530662767463103,90.0,0.08339965639460094,0.5452572356394472,0.04304398985721823,-0.6305038304597783,837.0570937996047,0
